"","ypchtotcor","v13","v29","p6"
"65839",120177,1,NA,5
"65840",120177,1,NA,5
"65841",120177,1,NA,5
"65842",120177,1,NA,5
"65843",120177,1,NA,5
"65844",322583,1,NA,4
"65845",322583,1,NA,4
"65846",322583,1,NA,4
"65847",322583,1,NA,4
"65848",336863,3,NA,2
"65849",336863,3,NA,2
"65850",144597,1,NA,4
"65851",144597,1,NA,4
"65852",144597,1,NA,4
"65853",144597,1,NA,4
"65854",507090,1,NA,2
"65855",507090,1,NA,2
"65856",207147,1,NA,3
"65857",207147,1,NA,3
"65858",207147,1,NA,3
"65859",730556,1,NA,3
"65860",730556,1,NA,3
"65861",730556,1,NA,3
"65862",418825,1,NA,2
"65863",418825,1,NA,2
"65864",1667,2,NA,1
"65865",110000,2,NA,2
"65866",110000,2,NA,2
"65867",404000,1,NA,1
"65868",184208,2,NA,4
"65869",184208,2,NA,4
"65870",184208,2,NA,4
"65871",184208,2,NA,4
"65872",235417,3,1,4
"65873",236459,2,NA,2
"65874",236459,2,NA,2
"65875",605000,3,NA,1
"65876",189277,1,NA,4
"65877",189277,1,NA,4
"65878",189277,1,NA,4
"65879",189277,1,NA,4
"65880",119083,1,NA,4
"65881",119083,1,NA,4
"65882",119083,1,NA,4
"65883",119083,1,NA,4
"65884",102084,2,NA,4
"65885",102084,2,NA,4
"65886",102084,2,NA,4
"65887",102084,2,NA,4
"65888",202843,2,NA,5
"65889",202843,2,NA,5
"65890",202843,2,NA,5
"65891",202843,2,NA,5
"65892",202843,2,NA,5
"65893",356917,3,NA,4
"65894",356917,3,NA,4
"65895",356917,3,NA,4
"65896",356917,3,NA,4
"65897",80061,1,NA,4
"65898",80061,1,NA,4
"65899",80061,1,NA,4
"65900",80061,1,NA,4
"65901",336104,1,NA,2
"65902",336104,1,NA,2
"65903",314181,1,NA,6
"65904",314181,1,NA,6
"65905",314181,1,NA,6
"65906",314181,1,NA,6
"65907",314181,1,NA,6
"65908",314181,1,NA,6
"65909",194787,2,NA,4
"65910",194787,2,NA,4
"65911",194787,2,NA,4
"65912",194787,2,NA,4
"65913",430379,9,NA,1
"65914",246000,1,NA,2
"65915",246000,1,NA,2
"65916",350000,2,NA,4
"65917",350000,2,NA,4
"65918",350000,2,NA,4
"65919",350000,2,NA,4
"65920",250000,1,NA,3
"65921",250000,1,NA,3
"65922",250000,1,NA,3
"65923",395000,1,NA,2
"65924",395000,1,NA,2
"65925",272408,1,NA,1
"65926",411245,1,NA,1
"65927",302083,1,NA,1
"65928",112149,1,NA,4
"65929",112149,1,NA,4
"65930",112149,1,NA,4
"65931",112149,1,NA,4
"65932",57292,1,NA,4
"65933",57292,1,NA,4
"65934",57292,1,NA,4
"65935",57292,1,NA,4
"65936",402500,2,NA,2
"65937",402500,2,NA,2
"65938",255523,1,NA,3
"65939",255523,1,NA,3
"65940",255523,1,NA,3
"65941",547253,1,NA,1
"65942",140594,1,NA,3
"65943",140594,1,NA,3
"65944",140594,1,NA,3
"65945",197802,9,NA,5
"65946",197802,9,NA,5
"65947",197802,9,NA,5
"65948",197802,9,NA,5
"65949",197802,9,NA,5
"65950",318681,1,NA,2
"65951",318681,1,NA,2
"65952",492917,1,NA,2
"65953",492917,1,NA,2
"65954",152333,3,NA,3
"65955",152333,3,NA,3
"65956",152333,3,NA,3
"65957",137000,1,NA,2
"65958",137000,1,NA,2
"65959",215000,3,NA,4
"65960",215000,3,NA,4
"65961",215000,3,NA,4
"65962",215000,3,NA,4
"65963",1006737,1,NA,1
"65964",148402,3,NA,4
"65965",148402,3,NA,4
"65966",148402,3,NA,4
"65967",148402,3,NA,4
"65968",351250,1,NA,2
"65969",351250,1,NA,2
"65970",150833,1,NA,3
"65971",150833,1,NA,3
"65972",150833,1,NA,3
"65973",171952,1,NA,4
"65974",171952,1,NA,4
"65975",171952,1,NA,4
"65976",171952,1,NA,4
"65977",339707,1,NA,1
"65978",251417,1,NA,2
"65979",251417,1,NA,2
"65980",234167,3,NA,1
"65981",167639,3,NA,3
"65982",167639,3,NA,3
"65983",167639,3,NA,3
"65984",197222,1,NA,8
"65985",197222,1,NA,8
"65986",197222,1,NA,8
"65987",197222,1,NA,8
"65988",197222,1,NA,8
"65989",197222,1,NA,8
"65990",197222,1,NA,8
"65991",197222,1,NA,8
"65992",234541,3,NA,5
"65993",234541,3,NA,5
"65994",234541,3,NA,5
"65995",234541,3,NA,5
"65996",234541,3,NA,5
"65997",252994,2,NA,3
"65998",252994,2,NA,3
"65999",252994,2,NA,3
"66000",306158,1,NA,4
"66001",306158,1,NA,4
"66002",306158,1,NA,4
"66003",306158,1,NA,4
"66004",131568,1,NA,4
"66005",131568,1,NA,4
"66006",131568,1,NA,4
"66007",131568,1,NA,4
"66008",141708,1,NA,3
"66009",141708,1,NA,3
"66010",141708,1,NA,3
"66011",142500,1,NA,4
"66012",142500,1,NA,4
"66013",142500,1,NA,4
"66014",142500,1,NA,4
"66015",516907,1,NA,3
"66016",516907,1,NA,3
"66017",516907,1,NA,3
"66018",92000,1,NA,1
"66019",174354,1,NA,3
"66020",174354,1,NA,3
"66021",174354,1,NA,3
"66022",154528,1,NA,3
"66023",154528,1,NA,3
"66024",154528,1,NA,3
"66025",200366,1,NA,4
"66026",200366,1,NA,4
"66027",200366,1,NA,4
"66028",200366,1,NA,4
"66029",298472,1,NA,3
"66030",298472,1,NA,3
"66031",298472,1,NA,3
"66032",168155,1,NA,3
"66033",168155,1,NA,3
"66034",168155,1,NA,3
"66035",176823,1,NA,2
"66036",176823,1,NA,2
"66037",240447,1,NA,3
"66038",240447,1,NA,3
"66039",240447,1,NA,3
"66040",310000,1,NA,2
"66041",310000,1,NA,2
"66042",273548,1,NA,3
"66043",273548,1,NA,3
"66044",273548,1,NA,3
"66045",271801,1,NA,2
"66046",271801,1,NA,2
"66047",460000,1,NA,1
"66048",409690,1,NA,2
"66049",409690,1,NA,2
"66050",209636,9,NA,2
"66051",209636,9,NA,2
"66052",131667,3,NA,5
"66053",131667,3,NA,5
"66054",131667,3,NA,5
"66055",131667,3,NA,5
"66056",131667,3,NA,5
"66057",378969,1,NA,3
"66058",378969,1,NA,3
"66059",378969,1,NA,3
"66060",253334,1,NA,2
"66061",253334,1,NA,2
"66062",220500,1,NA,5
"66063",220500,1,NA,5
"66064",220500,1,NA,5
"66065",220500,1,NA,5
"66066",220500,1,NA,5
"66067",158817,1,NA,3
"66068",158817,1,NA,3
"66069",158817,1,NA,3
"66070",73631,1,NA,5
"66071",73631,1,NA,5
"66072",73631,1,NA,5
"66073",73631,1,NA,5
"66074",73631,1,NA,5
"66075",344167,1,NA,1
"66076",274167,1,NA,1
"66077",226667,1,NA,1
"66078",274231,1,NA,5
"66079",274231,1,NA,5
"66080",274231,1,NA,5
"66081",274231,1,NA,5
"66082",274231,1,NA,5
"66083",278633,3,NA,5
"66084",278633,3,NA,5
"66085",278633,3,NA,5
"66086",278633,3,NA,5
"66087",278633,3,NA,5
"66088",104230,2,NA,3
"66089",104230,2,NA,3
"66090",104230,2,NA,3
"66091",378288,1,NA,2
"66092",378288,1,NA,2
"66093",341729,1,NA,1
"66094",233088,1,NA,6
"66095",233088,1,NA,6
"66096",233088,1,NA,6
"66097",233088,1,NA,6
"66098",233088,1,NA,6
"66099",233088,1,NA,6
"66100",250000,1,NA,3
"66101",250000,1,NA,3
"66102",250000,1,NA,3
"66103",213798,1,NA,3
"66104",213798,1,NA,3
"66105",213798,1,NA,3
"66106",176629,2,NA,5
"66107",176629,2,NA,5
"66108",176629,2,NA,5
"66109",176629,2,NA,5
"66110",176629,2,NA,5
"66111",1404356,1,NA,2
"66112",1404356,1,NA,2
"66113",163404,1,NA,3
"66114",163404,1,NA,3
"66115",163404,1,NA,3
"66116",529798,1,NA,4
"66117",529798,1,NA,4
"66118",529798,1,NA,4
"66119",529798,1,NA,4
"66120",521272,1,3,2
"66121",6e+05,3,1,2
"66122",78500,2,NA,1
"66123",467500,1,NA,2
"66124",467500,1,NA,2
"66125",370687,1,NA,2
"66126",370687,1,NA,2
"66127",291867,1,NA,2
"66128",291867,1,NA,2
"66129",315000,3,NA,2
"66130",315000,3,NA,2
"66131",206662,1,NA,3
"66132",206662,1,NA,3
"66133",206662,1,NA,3
"66134",253339,9,NA,1
"66135",75000,3,NA,2
"66136",75000,3,NA,2
"66137",371111,3,NA,3
"66138",371111,3,NA,3
"66139",371111,3,NA,3
"66140",9e+05,1,NA,1
"66141",555379,3,NA,1
"66142",261500,1,NA,2
"66143",261500,1,NA,2
"66144",264333,1,NA,4
"66145",264333,1,NA,4
"66146",264333,1,NA,4
"66147",264333,1,NA,4
"66148",265740,1,NA,6
"66149",265740,1,NA,6
"66150",265740,1,NA,6
"66151",265740,1,NA,6
"66152",265740,1,NA,6
"66153",265740,1,NA,6
"66154",386897,1,NA,1
"66155",428586,1,NA,3
"66156",428586,1,NA,3
"66157",428586,1,NA,3
"66158",278028,1,NA,1
"66159",200871,1,NA,2
"66160",200871,1,NA,2
"66161",237993,1,NA,6
"66162",237993,1,NA,6
"66163",237993,1,NA,6
"66164",237993,1,NA,6
"66165",237993,1,NA,6
"66166",237993,1,NA,6
"66167",572426,1,NA,8
"66168",572426,1,NA,8
"66169",572426,1,NA,8
"66170",572426,1,NA,8
"66171",572426,1,NA,8
"66172",572426,1,NA,8
"66173",572426,1,NA,8
"66174",572426,1,NA,8
"66175",283000,3,NA,1
"66176",182760,9,NA,3
"66177",182760,9,NA,3
"66178",182760,9,NA,3
"66179",322131,1,NA,5
"66180",322131,1,NA,5
"66181",322131,1,NA,5
"66182",322131,1,NA,5
"66183",322131,1,NA,5
"66184",209457,1,NA,4
"66185",209457,1,NA,4
"66186",209457,1,NA,4
"66187",209457,1,NA,4
"66188",226468,1,NA,3
"66189",226468,1,NA,3
"66190",226468,1,NA,3
"66191",270541,9,NA,1
"66192",155351,1,NA,3
"66193",155351,1,NA,3
"66194",155351,1,NA,3
"66195",252500,3,NA,2
"66196",252500,3,NA,2
"66197",466667,1,NA,1
"66198",1212417,1,NA,3
"66199",1212417,1,NA,3
"66200",1212417,1,NA,3
"66201",294235,1,NA,3
"66202",294235,1,NA,3
"66203",294235,1,NA,3
"66204",362514,1,NA,2
"66205",362514,1,NA,2
"66206",197354,9,NA,4
"66207",197354,9,NA,4
"66208",197354,9,NA,4
"66209",197354,9,NA,4
"66210",214991,1,NA,4
"66211",214991,1,NA,4
"66212",214991,1,NA,4
"66213",214991,1,NA,4
"66214",308118,1,NA,3
"66215",308118,1,NA,3
"66216",308118,1,NA,3
"66217",338170,9,NA,1
"66218",156258,1,NA,4
"66219",156258,1,NA,4
"66220",156258,1,NA,4
"66221",156258,1,NA,4
"66222",357000,1,NA,4
"66223",357000,1,NA,4
"66224",357000,1,NA,4
"66225",357000,1,NA,4
"66226",619538,2,NA,2
"66227",619538,2,NA,2
"66228",238514,1,NA,3
"66229",238514,1,NA,3
"66230",238514,1,NA,3
"66231",630000,3,NA,1
"66232",316660,3,NA,4
"66233",316660,3,NA,4
"66234",316660,3,NA,4
"66235",316660,3,NA,4
"66236",2e+05,1,NA,4
"66237",2e+05,1,NA,4
"66238",2e+05,1,NA,4
"66239",2e+05,1,NA,4
"66240",279583,1,NA,6
"66241",279583,1,NA,6
"66242",279583,1,NA,6
"66243",279583,1,NA,6
"66244",279583,1,NA,6
"66245",279583,1,NA,6
"66246",599207,1,NA,1
"66247",242500,1,NA,2
"66248",242500,1,NA,2
"66249",138304,1,NA,6
"66250",138304,1,NA,6
"66251",138304,1,NA,6
"66252",138304,1,NA,6
"66253",138304,1,NA,6
"66254",138304,1,NA,6
"66255",253155,1,NA,2
"66256",253155,1,NA,2
"66257",362584,1,NA,3
"66258",362584,1,NA,3
"66259",362584,1,NA,3
"66260",143378,1,NA,11
"66261",143378,1,NA,11
"66262",143378,1,NA,11
"66263",143378,1,NA,11
"66264",143378,1,NA,11
"66265",143378,1,NA,11
"66266",143378,1,NA,11
"66267",143378,1,NA,11
"66268",143378,1,NA,11
"66269",143378,1,NA,11
"66270",143378,1,NA,11
"66271",767083,3,NA,1
"66272",143142,3,NA,2
"66273",143142,3,NA,2
"66274",2676250,1,NA,4
"66275",2676250,1,NA,4
"66276",2676250,1,NA,4
"66277",2676250,1,NA,4
"66278",301875,2,NA,4
"66279",301875,2,NA,4
"66280",301875,2,NA,4
"66281",301875,2,NA,4
"66282",269283,1,NA,3
"66283",269283,1,NA,3
"66284",269283,1,NA,3
"66285",327500,1,NA,4
"66286",327500,1,NA,4
"66287",327500,1,NA,4
"66288",327500,1,NA,4
"66289",375282,1,NA,2
"66290",375282,1,NA,2
"66291",209788,2,NA,6
"66292",209788,2,NA,6
"66293",209788,2,NA,6
"66294",209788,2,NA,6
"66295",209788,2,NA,6
"66296",209788,2,NA,6
"66297",114407,1,NA,4
"66298",114407,1,NA,4
"66299",114407,1,NA,4
"66300",114407,1,NA,4
"66301",262798,2,NA,3
"66302",262798,2,NA,3
"66303",262798,2,NA,3
"66304",195068,1,NA,4
"66305",195068,1,NA,4
"66306",195068,1,NA,4
"66307",195068,1,NA,4
"66308",237900,3,NA,3
"66309",237900,3,NA,3
"66310",237900,3,NA,3
"66311",544167,1,NA,2
"66312",544167,1,NA,2
"66313",4e+05,1,NA,1
"66314",159405,2,NA,2
"66315",159405,2,NA,2
"66316",213718,1,NA,2
"66317",213718,1,NA,2
"66318",255970,1,NA,4
"66319",255970,1,NA,4
"66320",255970,1,NA,4
"66321",255970,1,NA,4
"66322",223994,1,NA,5
"66323",223994,1,NA,5
"66324",223994,1,NA,5
"66325",223994,1,NA,5
"66326",223994,1,NA,5
"66327",162973,1,NA,4
"66328",162973,1,NA,4
"66329",162973,1,NA,4
"66330",162973,1,NA,4
"66331",218581,1,NA,2
"66332",218581,1,NA,2
"66333",276511,1,NA,4
"66334",276511,1,NA,4
"66335",276511,1,NA,4
"66336",276511,1,NA,4
"66337",163940,1,NA,2
"66338",163940,1,NA,2
"66339",191398,1,NA,6
"66340",191398,1,NA,6
"66341",191398,1,NA,6
"66342",191398,1,NA,6
"66343",191398,1,NA,6
"66344",191398,1,NA,6
"66345",158355,1,NA,4
"66346",158355,1,NA,4
"66347",158355,1,NA,4
"66348",158355,1,NA,4
"66349",162500,2,NA,4
"66350",162500,2,NA,4
"66351",162500,2,NA,4
"66352",162500,2,NA,4
"66353",289726,3,NA,2
"66354",289726,3,NA,2
"66355",269538,1,NA,2
"66356",269538,1,NA,2
"66357",380687,1,NA,2
"66358",380687,1,NA,2
"66359",146987,1,NA,4
"66360",146987,1,NA,4
"66361",146987,1,NA,4
"66362",146987,1,NA,4
"66363",480000,3,NA,2
"66364",480000,3,NA,2
"66365",364608,1,NA,4
"66366",364608,1,NA,4
"66367",364608,1,NA,4
"66368",364608,1,NA,4
"66369",375000,1,NA,2
"66370",375000,1,NA,2
"66371",188489,1,NA,3
"66372",188489,1,NA,3
"66373",188489,1,NA,3
"66374",329286,1,NA,4
"66375",329286,1,NA,4
"66376",329286,1,NA,4
"66377",329286,1,NA,4
"66378",277178,1,NA,4
"66379",277178,1,NA,4
"66380",277178,1,NA,4
"66381",277178,1,NA,4
"66382",371940,3,NA,5
"66383",371940,3,NA,5
"66384",371940,3,NA,5
"66385",371940,3,NA,5
"66386",371940,3,NA,5
"66387",104866,3,NA,4
"66388",104866,3,NA,4
"66389",104866,3,NA,4
"66390",104866,3,NA,4
"66391",410000,1,NA,1
"66392",256506,1,NA,3
"66393",256506,1,NA,3
"66394",256506,1,NA,3
"66395",201937,1,NA,3
"66396",201937,1,NA,3
"66397",201937,1,NA,3
"66398",244464,3,NA,3
"66399",244464,3,NA,3
"66400",244464,3,NA,3
"66401",392417,3,NA,4
"66402",392417,3,NA,4
"66403",392417,3,NA,4
"66404",392417,3,NA,4
"66405",366667,1,NA,2
"66406",366667,1,NA,2
"66407",83542,1,NA,2
"66408",83542,1,NA,2
"66409",235877,1,NA,2
"66410",235877,1,NA,2
"66411",302687,1,NA,2
"66412",302687,1,NA,2
"66413",197225,1,NA,4
"66414",197225,1,NA,4
"66415",197225,1,NA,4
"66416",197225,1,NA,4
"66417",280417,1,NA,4
"66418",280417,1,NA,4
"66419",280417,1,NA,4
"66420",280417,1,NA,4
"66421",325367,1,NA,2
"66422",325367,1,NA,2
"66423",157500,3,NA,4
"66424",157500,3,NA,4
"66425",157500,3,NA,4
"66426",157500,3,NA,4
"66427",130157,3,NA,2
"66428",130157,3,NA,2
"66429",400379,1,NA,1
"66430",308750,1,NA,2
"66431",308750,1,NA,2
"66432",589181,1,NA,2
"66433",589181,1,NA,2
"66434",329031,1,NA,4
"66435",329031,1,NA,4
"66436",329031,1,NA,4
"66437",329031,1,NA,4
"66438",426639,1,NA,3
"66439",426639,1,NA,3
"66440",426639,1,NA,3
"66441",276012,1,NA,5
"66442",276012,1,NA,5
"66443",276012,1,NA,5
"66444",276012,1,NA,5
"66445",276012,1,NA,5
"66446",362031,3,NA,1
"66447",713767,1,NA,2
"66448",713767,1,NA,2
"66449",108138,1,NA,2
"66450",108138,1,NA,2
"66451",235417,1,NA,3
"66452",235417,1,NA,3
"66453",235417,1,NA,3
"66454",131159,1,NA,4
"66455",131159,1,NA,4
"66456",131159,1,NA,4
"66457",131159,1,NA,4
"66458",429500,1,NA,2
"66459",429500,1,NA,2
"66460",625099,1,NA,3
"66461",625099,1,NA,3
"66462",625099,1,NA,3
"66463",5e+05,1,NA,1
"66464",198918,1,NA,3
"66465",198918,1,NA,3
"66466",198918,1,NA,3
"66467",254167,1,NA,2
"66468",254167,1,NA,2
"66469",174668,1,NA,2
"66470",174668,1,NA,2
"66471",127671,1,NA,5
"66472",127671,1,NA,5
"66473",127671,1,NA,5
"66474",127671,1,NA,5
"66475",127671,1,NA,5
"66476",176064,3,NA,2
"66477",176064,3,NA,2
"66478",114487,3,NA,2
"66479",114487,3,NA,2
"66480",277075,1,NA,3
"66481",277075,1,NA,3
"66482",277075,1,NA,3
"66483",152813,1,NA,4
"66484",152813,1,NA,4
"66485",152813,1,NA,4
"66486",152813,1,NA,4
"66487",268236,1,NA,3
"66488",268236,1,NA,3
"66489",268236,1,NA,3
"66490",277619,9,NA,4
"66491",277619,9,NA,4
"66492",277619,9,NA,4
"66493",277619,9,NA,4
"66494",960833,3,NA,1
"66495",250687,3,NA,2
"66496",250687,3,NA,2
"66497",175000,1,NA,4
"66498",175000,1,NA,4
"66499",175000,1,NA,4
"66500",175000,1,NA,4
"66501",377771,1,NA,2
"66502",377771,1,NA,2
"66503",7e+05,2,NA,1
"66504",218542,1,NA,4
"66505",218542,1,NA,4
"66506",218542,1,NA,4
"66507",218542,1,NA,4
"66508",820000,1,NA,1
"66509",575000,3,NA,1
"66510",316364,1,NA,4
"66511",316364,1,NA,4
"66512",316364,1,NA,4
"66513",316364,1,NA,4
"66514",225000,1,NA,4
"66515",225000,1,NA,4
"66516",225000,1,NA,4
"66517",225000,1,NA,4
"66518",227312,1,NA,3
"66519",227312,1,NA,3
"66520",227312,1,NA,3
"66521",503714,2,NA,2
"66522",503714,2,NA,2
"66523",56381,2,NA,3
"66524",56381,2,NA,3
"66525",56381,2,NA,3
"66526",232377,1,NA,2
"66527",232377,1,NA,2
"66528",226000,1,NA,1
"66529",225000,1,NA,2
"66530",225000,1,NA,2
"66531",279083,1,NA,1
"66532",337829,1,NA,2
"66533",337829,1,NA,2
"66534",331057,1,NA,1
"66535",337690,1,NA,2
"66536",337690,1,NA,2
"66537",71143,3,NA,3
"66538",71143,3,NA,3
"66539",71143,3,NA,3
"66540",4e+05,2,NA,4
"66541",4e+05,2,NA,4
"66542",4e+05,2,NA,4
"66543",4e+05,2,NA,4
"66544",337255,1,NA,3
"66545",337255,1,NA,3
"66546",337255,1,NA,3
"66547",182820,1,NA,2
"66548",182820,1,NA,2
"66549",287500,1,NA,4
"66550",287500,1,NA,4
"66551",287500,1,NA,4
"66552",287500,1,NA,4
"66553",153959,1,NA,4
"66554",153959,1,NA,4
"66555",153959,1,NA,4
"66556",153959,1,NA,4
"66557",79667,1,NA,5
"66558",79667,1,NA,5
"66559",79667,1,NA,5
"66560",79667,1,NA,5
"66561",79667,1,NA,5
"66562",300740,3,NA,2
"66563",300740,3,NA,2
"66564",216667,1,NA,4
"66565",216667,1,NA,4
"66566",216667,1,NA,4
"66567",216667,1,NA,4
"66568",416370,1,NA,1
"66569",172141,1,NA,4
"66570",172141,1,NA,4
"66571",172141,1,NA,4
"66572",172141,1,NA,4
"66573",313236,1,NA,2
"66574",313236,1,NA,2
"66575",96489,1,NA,2
"66576",96489,1,NA,2
"66577",212877,1,NA,2
"66578",212877,1,NA,2
"66579",209500,1,NA,4
"66580",209500,1,NA,4
"66581",209500,1,NA,4
"66582",209500,1,NA,4
"66583",450417,1,NA,1
"66584",159895,9,NA,5
"66585",159895,9,NA,5
"66586",159895,9,NA,5
"66587",159895,9,NA,5
"66588",159895,9,NA,5
"66589",273673,1,NA,5
"66590",273673,1,NA,5
"66591",273673,1,NA,5
"66592",273673,1,NA,5
"66593",273673,1,NA,5
"66594",340917,1,NA,5
"66595",340917,1,NA,5
"66596",340917,1,NA,5
"66597",340917,1,NA,5
"66598",340917,1,NA,5
"66599",286625,1,NA,4
"66600",286625,1,NA,4
"66601",286625,1,NA,4
"66602",286625,1,NA,4
"66603",290000,1,NA,2
"66604",290000,1,NA,2
"66605",119866,1,NA,2
"66606",119866,1,NA,2
"66607",119226,1,NA,6
"66608",119226,1,NA,6
"66609",119226,1,NA,6
"66610",119226,1,NA,6
"66611",119226,1,NA,6
"66612",119226,1,NA,6
"66613",60047,10,NA,6
"66614",60047,10,NA,6
"66615",60047,10,NA,6
"66616",60047,10,NA,6
"66617",60047,10,NA,6
"66618",60047,10,NA,6
"66619",345313,1,NA,4
"66620",345313,1,NA,4
"66621",345313,1,NA,4
"66622",345313,1,NA,4
"66623",173693,1,NA,3
"66624",173693,1,NA,3
"66625",173693,1,NA,3
"66626",197142,1,NA,7
"66627",197142,1,NA,7
"66628",197142,1,NA,7
"66629",197142,1,NA,7
"66630",197142,1,NA,7
"66631",197142,1,NA,7
"66632",197142,1,NA,7
"66633",408712,1,NA,1
"66634",360356,1,NA,2
"66635",360356,1,NA,2
"66636",813750,9,NA,1
"66637",120075,2,NA,3
"66638",120075,2,NA,3
"66639",120075,2,NA,3
"66640",555833,1,NA,3
"66641",555833,1,NA,3
"66642",555833,1,NA,3
"66643",435504,1,NA,5
"66644",435504,1,NA,5
"66645",435504,1,NA,5
"66646",435504,1,NA,5
"66647",435504,1,NA,5
"66648",235769,1,NA,3
"66649",235769,1,NA,3
"66650",235769,1,NA,3
"66651",248657,1,NA,4
"66652",248657,1,NA,4
"66653",248657,1,NA,4
"66654",248657,1,NA,4
"66655",317188,1,NA,4
"66656",317188,1,NA,4
"66657",317188,1,NA,4
"66658",317188,1,NA,4
"66659",299185,1,NA,2
"66660",299185,1,NA,2
"66661",150699,1,NA,4
"66662",150699,1,NA,4
"66663",150699,1,NA,4
"66664",150699,1,NA,4
"66665",293779,3,NA,4
"66666",293779,3,NA,4
"66667",293779,3,NA,4
"66668",293779,3,NA,4
"66669",115417,1,NA,3
"66670",115417,1,NA,3
"66671",115417,1,NA,3
"66672",101042,2,NA,4
"66673",101042,2,NA,4
"66674",101042,2,NA,4
"66675",101042,2,NA,4
"66676",409412,3,NA,4
"66677",409412,3,NA,4
"66678",409412,3,NA,4
"66679",409412,3,NA,4
"66680",231029,1,NA,3
"66681",231029,1,NA,3
"66682",231029,1,NA,3
"66683",371945,1,NA,6
"66684",371945,1,NA,6
"66685",371945,1,NA,6
"66686",371945,1,NA,6
"66687",371945,1,NA,6
"66688",371945,1,NA,6
"66689",574167,1,NA,1
"66690",70417,3,NA,2
"66691",70417,3,NA,2
"66692",45369,3,NA,3
"66693",45369,3,NA,3
"66694",45369,3,NA,3
"66695",330960,1,NA,2
"66696",330960,1,NA,2
"66697",168278,3,NA,3
"66698",168278,3,NA,3
"66699",168278,3,NA,3
"66700",131261,1,NA,6
"66701",131261,1,NA,6
"66702",131261,1,NA,6
"66703",131261,1,NA,6
"66704",131261,1,NA,6
"66705",131261,1,NA,6
"66706",121484,1,NA,4
"66707",121484,1,NA,4
"66708",121484,1,NA,4
"66709",121484,1,NA,4
"66710",494733,3,NA,1
"66711",375917,1,NA,2
"66712",375917,1,NA,2
"66713",117613,3,NA,5
"66714",117613,3,NA,5
"66715",117613,3,NA,5
"66716",117613,3,NA,5
"66717",117613,3,NA,5
"66718",91733,1,NA,5
"66719",91733,1,NA,5
"66720",91733,1,NA,5
"66721",91733,1,NA,5
"66722",91733,1,NA,5
"66723",129271,9,NA,4
"66724",129271,9,NA,4
"66725",129271,9,NA,4
"66726",129271,9,NA,4
"66727",343334,1,NA,3
"66728",343334,1,NA,3
"66729",343334,1,NA,3
"66730",938000,1,NA,1
"66731",263696,1,NA,2
"66732",263696,1,NA,2
"66733",194961,1,NA,3
"66734",194961,1,NA,3
"66735",194961,1,NA,3
"66736",272813,1,NA,3
"66737",272813,1,NA,3
"66738",272813,1,NA,3
"66739",486138,10,NA,3
"66740",486138,10,NA,3
"66741",486138,10,NA,3
"66742",496753,1,NA,1
"66743",204602,3,NA,3
"66744",204602,3,NA,3
"66745",204602,3,NA,3
"66746",152827,3,NA,2
"66747",152827,3,NA,2
"66748",132257,1,NA,3
"66749",132257,1,NA,3
"66750",132257,1,NA,3
"66751",428084,1,NA,3
"66752",428084,1,NA,3
"66753",428084,1,NA,3
"66754",150834,1,NA,1
"66755",542993,1,NA,3
"66756",542993,1,NA,3
"66757",542993,1,NA,3
"66758",231440,1,NA,2
"66759",231440,1,NA,2
"66760",243103,1,NA,3
"66761",243103,1,NA,3
"66762",243103,1,NA,3
"66763",299801,1,NA,4
"66764",299801,1,NA,4
"66765",299801,1,NA,4
"66766",299801,1,NA,4
"66767",93466,3,3,6
"66768",93466,3,3,6
"66769",93466,3,3,6
"66770",93466,3,3,6
"66771",248333,3,99,6
"66772",248333,3,99,6
"66773",154366,3,NA,6
"66774",154366,3,NA,6
"66775",154366,3,NA,6
"66776",154366,3,NA,6
"66777",154366,3,NA,6
"66778",154366,3,NA,6
"66779",170000,1,NA,4
"66780",170000,1,NA,4
"66781",170000,1,NA,4
"66782",170000,1,NA,4
"66783",156250,1,NA,3
"66784",156250,1,NA,3
"66785",156250,1,NA,3
"66786",263559,1,NA,2
"66787",263559,1,NA,2
"66788",147543,1,NA,5
"66789",147543,1,NA,5
"66790",147543,1,NA,5
"66791",147543,1,NA,5
"66792",147543,1,NA,5
"66793",104722,1,NA,6
"66794",104722,1,NA,6
"66795",104722,1,NA,6
"66796",104722,1,NA,6
"66797",104722,1,NA,6
"66798",104722,1,NA,6
"66799",131459,1,NA,2
"66800",131459,1,NA,2
"66801",420123,1,NA,3
"66802",420123,1,NA,3
"66803",420123,1,NA,3
"66804",116659,3,99,14
"66805",116659,3,99,14
"66806",116659,3,99,14
"66807",116659,3,99,14
"66808",613000,1,NA,1
"66809",226901,1,NA,4
"66810",226901,1,NA,4
"66811",226901,1,NA,4
"66812",226901,1,NA,4
"66813",340190,1,NA,2
"66814",340190,1,NA,2
"66815",389450,1,NA,4
"66816",389450,1,NA,4
"66817",389450,1,NA,4
"66818",389450,1,NA,4
"66819",79584,1,NA,2
"66820",79584,1,NA,2
"66821",160572,1,NA,3
"66822",160572,1,NA,3
"66823",160572,1,NA,3
"66824",1413333,1,NA,1
"66825",234566,1,1,3
"66826",234566,1,1,3
"66827",882083,3,1,3
"66828",134949,9,NA,7
"66829",134949,9,NA,7
"66830",134949,9,NA,7
"66831",134949,9,NA,7
"66832",134949,9,NA,7
"66833",134949,9,NA,7
"66834",134949,9,NA,7
"66835",250425,1,NA,3
