"","ypchtotcor","v13","v29","p6"
"2210",131173,3,4,9
"2211",131173,3,4,9
"2212",131173,3,4,9
"2213",131173,3,4,9
"2214",131173,3,4,9
"2215",131173,3,4,9
"2216",291302,9,2,6
"2217",291302,9,2,6
"2218",291302,9,2,6
"2219",171701,2,2,3
"2220",171701,2,2,3
"2221",294210,1,1,3
"2222",294210,1,1,3
"2223",137489,1,1,4
"2224",137489,1,1,4
"2225",137489,1,1,4
"2226",284750,1,1,4
"2227",351667,1,3,4
"2228",351667,1,3,4
"2229",63386,2,1,3
"2230",63386,2,1,3
"2231",237172,1,1,3
"2232",237172,1,1,3
"2233",230820,9,1,4
"2234",230820,9,1,4
"2235",230820,9,1,4
"2236",479512,1,2,4
"2237",152136,3,1,7
"2238",152136,3,1,7
"2239",230524,9,99,7
"2240",230524,9,99,7
"2241",230524,9,99,7
"2242",29166,2,1,2
"2243",316259,1,2,4
"2244",316259,1,2,4
"2245",1150000,1,3,3
"2246",920834,3,99,3
"2247",920834,3,99,3
"2248",199517,1,3,5
"2249",199517,1,3,5
"2250",199517,1,3,5
"2251",199517,1,3,5
"2252",180347,1,2,3
"2253",180347,1,2,3
"2254",113976,1,2,4
"2255",113976,1,2,4
"2256",113976,1,2,4
"2257",350000,1,1,3
"2258",350000,1,1,3
"2259",155000,2,3,9
"2260",155000,2,3,9
"2261",155000,2,3,9
"2262",155000,2,3,9
"2263",404167,2,1,5
"2264",526753,9,1,6
"2265",137000,3,3,6
"2266",137000,3,3,6
"2267",137000,3,3,6
"2268",137000,3,3,6
"2269",137000,3,3,6
"2270",533377,1,3,5
"2271",533377,1,3,5
"2272",838333,1,1,2
"2273",305000,3,1,5
"2274",305000,3,1,5
"2275",259175,9,2,4
"2276",259175,9,2,4
"2277",283566,1,99,4
"2278",283566,1,99,4
"2279",186111,1,2,4
"2280",186111,1,2,4
"2281",186111,1,2,4
"2282",242774,1,1,2
"2283",13155,2,1,2
"2284",680055,1,4,5
"2285",680055,1,4,5
"2286",110000,9,2,2
"2287",730000,1,99,2
"2288",2e+05,2,1,8
"2289",415879,1,1,4
"2290",415879,1,1,4
"2291",130834,9,1,4
"2292",130834,9,1,4
"2293",379015,1,1,4
"2294",379015,1,1,4
"2295",163627,2,1,6
"2296",163627,2,1,6
"2297",163627,2,1,6
"2298",692500,10,1,4
"2299",313127,1,1,4
"2300",313127,1,1,4
"2301",740834,3,2,3
"2302",740834,3,2,3
"2303",542000,1,1,4
"2304",542000,1,1,4
"2305",444889,9,2,4
"2306",444889,9,2,4
"2307",396629,9,2,3
"2308",175862,1,2,4
"2309",175862,1,2,4
"2310",175862,1,2,4
"2311",243874,1,3,6
"2312",243874,1,3,6
"2313",181440,1,99,6
"2314",181440,1,99,6
"2315",181440,1,99,6
"2316",181440,1,99,6
"2317",121052,2,1,10
"2318",121052,2,1,10
"2319",121052,2,1,10
"2320",255764,1,1,10
"2321",255764,1,1,10
"2322",255764,1,1,10
"2323",255764,1,1,10
"2324",255764,1,1,10
"2325",255764,1,1,10
"2326",255764,1,1,10
"2327",255764,1,1,10
"2328",141000,9,1,4
"2329",141000,9,1,4
"2330",200685,1,1,3
"2331",200685,1,1,3
"2332",92783,10,2,6
"2333",92783,10,2,6
"2334",92783,10,2,6
"2335",92783,10,2,6
"2336",158834,1,99,6
"2337",158834,1,99,6
"2338",832160,1,4,4
"2339",832160,1,4,4
"2340",832160,1,4,4
"2341",576851,1,2,7
"2342",576851,1,2,7
"2343",576851,1,2,7
"2344",9e+05,1,2,5
"2345",9e+05,1,2,5
"2346",9e+05,1,2,5
"2347",147917,3,1,4
"2348",147917,3,1,4
"2349",354571,1,2,5
"2350",354571,1,2,5
"2351",354571,1,2,5
"2352",12103,2,2,5
"2353",12103,2,2,5
"2354",12103,2,2,5
"2355",303874,1,1,2
"2356",149378,1,2,6
"2357",149378,1,2,6
"2358",149378,1,2,6
"2359",246600,3,99,6
"2360",246600,3,99,6
"2361",255000,1,1,2
"2362",314680,1,2,5
"2363",314680,1,2,5
"2364",520000,10,1,3
"2365",296167,3,1,5
"2366",296167,3,1,5
"2367",187601,1,99,5
"2368",187601,1,99,5
"2369",187601,1,99,5
"2370",131544,1,3,7
"2371",131544,1,3,7
"2372",131544,1,3,7
"2373",185425,3,2,4
"2374",185425,3,2,4
"2375",185425,3,2,4
"2376",423379,9,2,4
"2377",315140,1,1,5
"2378",315140,1,1,5
"2379",145987,3,99,5
"2380",145987,3,99,5
"2381",145987,3,99,5
"2382",751999,3,1,4
"2383",751999,3,1,4
"2384",869167,2,1,3
"2385",2390000,1,1,2
"2386",158333,2,2,2
"2387",250000,2,1,3
"2388",203055,3,1,6
"2389",203055,3,1,6
"2390",203055,3,1,6
"2391",205417,9,3,5
"2392",205417,9,3,5
"2393",205417,9,3,5
"2394",205417,9,3,5
"2395",163366,2,3,4
"2396",163366,2,3,4
"2397",163366,2,3,4
"2398",194413,9,3,5
"2399",194413,9,3,5
"2400",194413,9,3,5
"2401",194413,9,3,5
"2402",122000,9,3,13
"2403",122000,9,3,13
"2404",122000,9,3,13
"2405",122000,9,3,13
"2406",122000,9,3,13
"2407",440000,3,3,5
"2408",440000,3,3,5
"2409",198937,3,2,6
"2410",198937,3,2,6
"2411",198937,3,2,6
"2412",430000,1,4,8
"2413",430000,1,4,8
"2414",430000,1,4,8
"2415",405333,1,3,4
"2416",207690,9,99,4
"2417",207690,9,99,4
"2418",398604,1,1,4
"2419",398604,1,1,4
"2420",195026,3,3,7
"2421",195026,3,3,7
"2422",195026,3,3,7
"2423",195026,3,3,7
"2424",195026,3,3,7
"2425",157750,3,99,7
"2426",157750,3,99,7
"2427",274584,3,1,8
"2428",274584,3,1,8
"2429",290000,2,2,2
"2430",202500,1,2,4
"2431",202500,1,2,4
"2432",332690,3,99,4
"2433",332690,3,99,4
"2434",324228,1,4,7
"2435",324228,1,4,7
"2436",324228,1,4,7
"2437",324228,1,4,7
"2438",324228,1,4,7
"2439",267586,1,1,7
"2440",267586,1,1,7
"2441",267586,1,1,7
"2442",1250,11,1,3
"2443",229750,2,3,3
"2444",406667,2,1,5
"2445",725000,9,3,3
"2446",725000,9,3,3
"2447",595000,2,1,3
"2448",50000,2,1,7
"2449",50000,2,1,7
"2450",50000,2,1,7
"2451",50000,2,1,7
"2452",50000,2,1,7
"2453",418750,1,2,2
"2454",204375,3,1,4
"2455",204375,3,1,4
"2456",1225000,1,4,4
"2457",1225000,1,4,4
"2458",601381,1,3,6
"2459",601381,1,3,6
"2460",601381,1,3,6
"2461",601381,1,3,6
"2462",502408,1,1,6
"2463",2083,2,1,10
"2464",495379,1,3,5
"2465",211123,3,99,5
"2466",211123,3,99,5
"2467",211123,3,99,5
"2468",211123,3,99,5
"2469",551250,3,2,4
"2470",551250,3,2,4
"2471",296875,1,2,8
"2472",296875,1,2,8
"2473",182044,11,99,8
"2474",182044,11,99,8
"2475",182044,11,99,8
"2476",244584,1,2,4
"2477",244584,1,2,4
"2478",350625,1,2,5
"2479",350625,1,2,5
"2480",350625,1,2,5
"2481",350625,1,2,5
"2482",507917,9,2,3
"2483",507917,9,2,3
"2484",320457,1,3,8
"2485",320457,1,3,8
"2486",320457,1,3,8
"2487",320457,1,3,8
"2488",103495,3,99,8
"2489",103495,3,99,8
"2490",103495,3,99,8
"2491",103495,3,99,8
"2492",83661,1,2,6
"2493",83661,1,2,6
"2494",83661,1,2,6
"2495",83661,1,2,6
"2496",104584,3,3,6
"2497",104584,3,3,6
"2498",138459,2,99,6
"2499",138459,2,99,6
"2500",138459,2,99,6
"2501",274584,1,2,3
"2502",274584,1,2,3
"2503",193146,2,3,7
"2504",193146,2,3,7
"2505",193146,2,3,7
"2506",193146,2,3,7
"2507",234167,3,2,7
"2508",234167,3,2,7
"2509",234167,3,2,7
"2510",220500,1,3,5
"2511",220500,1,3,5
"2512",302598,1,99,5
"2513",302598,1,99,5
"2514",293081,3,4,12
"2515",293081,3,4,12
"2516",293081,3,4,12
"2517",293081,3,4,12
"2518",293081,3,4,12
"2519",293081,3,4,12
"2520",293081,3,4,12
"2521",2e+05,3,1,6
"2522",1483333,1,99,2
"2523",1065000,3,0,2
"2524",843333,9,1,2
"2525",141069,3,3,9
"2526",141069,3,3,9
"2527",141069,3,3,9
"2528",262975,1,99,9
"2529",262975,1,99,9
"2530",262975,1,99,9
"2531",148315,9,1,7
"2532",148315,9,1,7
"2533",148315,9,1,7
"2534",148315,9,1,7
"2535",115437,2,4,4
"2536",115437,2,4,4
"2537",115437,2,4,4
"2538",171250,3,2,5
"2539",171250,3,2,5
"2540",171250,3,2,5
"2541",171250,3,2,5
"2542",144491,3,2,6
"2543",144491,3,2,6
"2544",144491,3,2,6
"2545",144491,3,2,6
"2546",144491,3,2,6
"2547",464728,1,2,2
"2548",608833,1,1,2
"2549",209828,9,1,7
"2550",209828,9,1,7
"2551",209828,9,1,7
"2552",258037,1,2,9
"2553",258037,1,2,9
"2554",190083,1,3,7
"2555",190083,1,3,7
"2556",190083,1,3,7
"2557",190083,1,3,7
"2558",189683,3,99,7
"2559",189683,3,99,7
"2560",189683,3,99,7
"2561",350000,1,1,5
"2562",350000,1,1,5
"2563",350000,1,1,5
"2564",184852,3,2,6
"2565",184852,3,2,6
"2566",184852,3,2,6
"2567",184852,3,2,6
"2568",440000,1,1,4
"2569",209979,1,1,4
"2570",209979,1,1,4
"2571",5e+05,3,99,4
"2572",5e+05,3,99,4
"2573",443374,1,3,2
"2574",527222,1,3,5
"2575",527222,1,3,5
"2576",527222,1,3,5
"2577",120000,9,1,2
"2578",334445,2,2,5
"2579",334445,2,2,5
"2580",334445,2,2,5
"2581",216321,1,3,7
"2582",216321,1,3,7
"2583",216321,1,3,7
"2584",216321,1,3,7
"2585",216321,1,3,7
"2586",110667,1,2,6
"2587",110667,1,2,6
"2588",110667,1,2,6
"2589",110667,1,2,6
"2590",110667,1,2,6
"2591",180000,2,1,6
"2592",245000,1,2,5
"2593",245000,1,2,5
"2594",34583,2,1,2
"2595",334167,1,2,3
"2596",504167,1,2,3
"2597",448750,1,3,5
"2598",448750,1,3,5
"2599",433991,10,2,3
"2600",433991,10,2,3
"2601",324584,3,1,3
"2602",376250,1,1,3
"2603",376250,1,1,3
"2604",76800,10,3,8
"2605",76800,10,3,8
"2606",76800,10,3,8
"2607",330744,3,99,8
"2608",330744,3,99,8
"2609",142963,10,2,13
"2610",142963,10,2,13
"2611",142963,10,2,13
"2612",142963,10,2,13
"2613",142963,10,2,13
"2614",142963,10,2,13
"2615",142963,10,2,13
"2616",142963,10,2,13
"2617",142963,10,2,13
"2618",142963,10,2,13
"2619",145130,9,99,13
"2620",145130,9,99,13
"2621",145130,9,99,13
"2622",352889,9,2,5
"2623",352889,9,2,5
"2624",352889,9,2,5
"2625",226513,3,4,6
"2626",226513,3,4,6
"2627",87182,1,99,6
"2628",87182,1,99,6
"2629",87182,1,99,6
"2630",87182,1,99,6
"2631",208744,1,4,5
"2632",208744,1,4,5
"2633",208744,1,4,5
"2634",208744,1,4,5
"2635",323791,1,2,3
"2636",355000,1,99,3
"2637",355000,1,99,3
"2638",206624,1,1,5
"2639",206624,1,1,5
"2640",79718,1,99,5
"2641",79718,1,99,5
"2642",79718,1,99,5
"2643",520000,1,3,3
"2644",426667,1,2,7
"2645",426667,1,2,7
"2646",426667,1,2,7
"2647",1473334,1,2,3
"2648",1473334,1,2,3
"2649",696500,3,2,6
"2650",696500,3,2,6
"2651",124937,1,2,6
"2652",124937,1,2,6
"2653",124937,1,2,6
"2654",99880,9,2,7
"2655",99880,9,2,7
"2656",99880,9,2,7
"2657",99880,9,2,7
"2658",21250,2,2,5
"2659",21250,2,2,5
"2660",352885,1,2,3
"2661",352885,1,2,3
"2662",746696,3,1,2
"2663",264907,1,1,7
"2664",264907,1,1,7
"2665",237484,3,2,11
"2666",237484,3,2,11
"2667",237484,3,2,11
"2668",90000,2,3,3
"2669",101333,9,2,6
"2670",101333,9,2,6
"2671",101333,9,2,6
"2672",101333,9,2,6
"2673",101333,9,2,6
"2674",272084,1,1,5
"2675",272084,1,1,5
"2676",186667,9,99,5
"2677",186667,9,99,5
"2678",186667,9,99,5
"2679",133472,2,3,6
"2680",133472,2,3,6
"2681",133472,2,3,6
"2682",8194,2,99,6
"2683",8194,2,99,6
"2684",8194,2,99,6
"2685",370000,1,1,7
"2686",370000,1,1,7
"2687",390000,1,4,6
"2688",581250,9,1,6
"2689",581250,9,1,6
"2690",133532,1,3,5
"2691",133532,1,3,5
"2692",133532,1,3,5
"2693",133532,1,3,5
"2694",815917,2,2,2
"2695",3e+05,2,99,2
"2696",162889,1,1,8
"2697",162889,1,1,8
"2698",162889,1,1,8
"2699",251681,3,2,8
"2700",251681,3,2,8
"2701",251681,3,2,8
"2702",251681,3,2,8
"2703",251681,3,2,8
"2704",257334,1,1,2
"2705",220000,1,1,6
"2706",220000,1,1,6
"2707",367411,1,3,5
"2708",367411,1,3,5
"2709",367411,1,3,5
"2710",367411,1,3,5
"2711",380000,3,1,5
"2712",326848,2,3,4
"2713",326848,2,3,4
"2714",334850,1,1,2
"2715",134887,3,5,8
"2716",134887,3,5,8
"2717",134887,3,5,8
"2718",134887,3,5,8
"2719",134887,3,5,8
"2720",134887,3,5,8
"2721",134887,3,5,8
"2722",316667,1,3,4
"2723",316667,1,3,4
"2724",316667,1,3,4
"2725",376250,1,3,5
"2726",376250,1,3,5
"2727",90211,1,1,5
"2728",90211,1,1,5
"2729",333810,1,4,4
"2730",201882,3,1,8
"2731",201882,3,1,8
"2732",201882,3,1,8
"2733",131591,3,3,4
"2734",131591,3,3,4
"2735",131591,3,3,4
"2736",282274,1,1,4
"2737",0,2,2,2
"2738",6e+05,3,2,5
"2739",6e+05,3,2,5
"2740",6e+05,3,2,5
"2741",182310,1,3,7
"2742",182310,1,3,7
"2743",182310,1,3,7
"2744",182310,1,3,7
"2745",182310,1,3,7
"2746",174044,1,2,5
"2747",174044,1,2,5
"2748",174044,1,2,5
"2749",212709,9,99,5
"2750",212709,9,99,5
"2751",213259,1,1,4
"2752",213259,1,1,4
"2753",272500,9,99,3
"2754",157725,3,2,3
"2755",157725,3,2,3
"2756",670167,1,2,3
"2757",178167,3,4,4
"2758",187917,3,3,5
"2759",187917,3,3,5
"2760",353000,1,1,7
"2761",448111,1,4,5
"2762",389861,3,2,9
"2763",389861,3,2,9
"2764",389861,3,2,9
"2765",184723,10,2,6
"2766",184723,10,2,6
"2767",184723,10,2,6
"2768",346945,3,99,6
"2769",346945,3,99,6
"2770",346945,3,99,6
"2771",52638,3,2,6
"2772",52638,3,2,6
"2773",52638,3,2,6
"2774",52638,3,2,6
"2775",52638,3,2,6
"2776",678333,2,1,2
"2777",270000,1,2,8
"2778",270000,1,2,8
"2779",270000,1,2,8
"2780",270000,1,2,8
"2781",270000,1,2,8
"2782",306623,1,3,4
"2783",306623,1,3,4
"2784",406667,10,1,4
"2785",406667,10,1,4
"2786",2004167,1,99,4
"2787",2004167,1,99,4
"2788",137750,1,1,4
"2789",137750,1,1,4
"2790",137750,1,1,4
"2791",274167,1,2,4
"2792",275112,1,1,3
"2793",275112,1,1,3
"2794",305410,1,2,3
"2795",223000,1,2,3
"2796",120000,1,1,3
"2797",496000,1,3,5
"2798",496000,1,3,5
"2799",496000,1,3,5
"2800",298750,1,1,4
"2801",298750,1,1,4
"2802",79667,1,2,4
"2803",79667,1,2,4
"2804",79667,1,2,4
"2805",160390,3,3,7
"2806",160390,3,3,7
"2807",160390,3,3,7
"2808",160390,3,3,7
"2809",160390,3,3,7
"2810",127155,9,2,6
"2811",127155,9,2,6
"2812",127155,9,2,6
"2813",127155,9,2,6
"2814",127155,9,2,6
"2815",284167,3,99,4
"2816",284167,3,99,4
"2817",266500,3,99,4
"2818",266500,3,99,4
"2819",109445,1,2,4
"2820",109445,1,2,4
"2821",109445,1,2,4
"2822",273870,9,2,4
"2823",282271,3,3,8
"2824",282271,3,3,8
"2825",282271,3,3,8
"2826",282271,3,3,8
"2827",282271,3,3,8
"2828",282271,3,3,8
"2829",495645,3,99,8
"2830",495645,3,99,8
"2831",437875,1,4,5
"2832",437875,1,4,5
"2833",437875,1,4,5
"2834",437875,1,4,5
"2835",281250,1,2,6
"2836",281250,1,2,6
"2837",281250,1,2,6
"2838",281250,1,2,6
"2839",296578,3,99,6
"2840",296578,3,99,6
"2841",622500,3,1,6
"2842",622500,3,1,6
"2843",404930,1,2,6
"2844",404930,1,2,6
"2845",404930,1,2,6
"2846",404930,1,2,6
"2847",380515,1,2,3
"2848",380515,1,2,3
"2849",154167,1,1,3
"2850",184440,3,1,4
"2851",184440,3,1,4
"2852",375460,1,1,3
"2853",375460,1,1,3
"2854",5e+05,3,1,3
"2855",6944,2,3,6
"2856",6944,2,3,6
"2857",6944,2,3,6
"2858",9e+05,2,1,3
"2859",171250,3,99,3
"2860",171250,3,99,3
"2861",208229,3,1,6
"2862",208229,3,1,6
"2863",208229,3,1,6
"2864",369000,1,1,3
"2865",183052,3,99,3
"2866",183052,3,99,3
"2867",353334,3,2,4
"2868",353334,3,2,4
"2869",312783,1,99,4
"2870",312783,1,99,4
"2871",170000,2,1,3
"2872",40000,2,2,4
"2873",40000,2,2,4
"2874",139883,1,3,4
"2875",139883,1,3,4
"2876",139883,1,3,4
"2877",584896,1,3,5
"2878",584896,1,3,5
"2879",584896,1,3,5
"2880",584896,1,3,5
"2881",371977,1,1,7
"2882",121302,3,2,3
"2883",121302,3,2,3
"2884",489672,1,1,3
"2885",986667,1,2,5
"2886",986667,1,2,5
"2887",986667,1,2,5
"2888",482500,1,4,3
"2889",76816,9,2,6
"2890",76816,9,2,6
"2891",76816,9,2,6
"2892",76816,9,2,6
"2893",245908,1,99,6
"2894",245908,1,99,6
"2895",442500,1,2,2
"2896",271250,1,2,3
"2897",271250,1,2,3
"2898",161829,2,1,4
"2899",161829,2,1,4
"2900",324157,2,1,4
"2901",324157,2,1,4
"2902",1625417,1,1,2
"2903",348792,3,1,9
"2904",348792,3,1,9
"2905",407904,1,3,4
"2906",407904,1,3,4
"2907",407904,1,3,4
"2908",409583,1,1,4
"2909",80989,1,1,5
"2910",80989,1,1,5
"2911",80989,1,1,5
"2912",220834,1,2,6
"2913",220834,1,2,6
"2914",205556,1,2,5
"2915",205556,1,2,5
"2916",205556,1,2,5
"2917",154548,1,2,5
"2918",154548,1,2,5
"2919",154548,1,2,5
"2920",154548,1,2,5
"2921",291374,1,3,2
"2922",766000,1,3,3
"2923",469046,1,1,3
"2924",199584,1,3,5
"2925",199584,1,3,5
"2926",259917,1,2,3
"2927",334333,1,1,3
"2928",141042,2,99,3
"2929",141042,2,99,3
"2930",222411,1,1,6
"2931",222411,1,1,6
"2932",1e+05,1,99,6
"2933",1e+05,1,99,6
"2934",1e+05,1,99,6
"2935",1e+05,1,99,6
"2936",342892,1,2,4
"2937",342892,1,2,4
"2938",175834,3,99,4
"2939",175834,3,99,4
"2940",264219,3,1,3
"2941",264219,3,1,3
"2942",171607,1,2,4
"2943",171607,1,2,4
"2944",171607,1,2,4
"2945",189167,9,1,2
"2946",130000,1,2,7
"2947",130000,1,2,7
"2948",130000,1,2,7
"2949",130000,1,2,7
"2950",130000,1,2,7
"2951",105859,1,2,4
"2952",105859,1,2,4
"2953",105859,1,2,4
"2954",254663,9,2,6
"2955",254663,9,2,6
"2956",254663,9,2,6
"2957",154605,3,99,6
"2958",154605,3,99,6
"2959",154605,3,99,6
"2960",439611,1,3,7
"2961",439611,1,3,7
"2962",439611,1,3,7
"2963",6e+05,2,1,3
"2964",112500,3,1,2
"2965",88385,1,2,3
"2966",88385,1,2,3
"2967",43333,9,1,3
"2968",662574,1,3,5
"2969",662574,1,3,5
"2970",662574,1,3,5
"2971",226066,3,99,5
"2972",226066,3,99,5
"2973",232823,1,2,5
"2974",232823,1,2,5
"2975",232823,1,2,5
"2976",137333,3,3,7
"2977",137333,3,3,7
"2978",137333,3,3,7
"2979",307083,1,0,4
"2980",307083,1,0,4
"2981",450417,1,1,3
"2982",184564,2,99,3
"2983",184564,2,99,3
"2984",468723,3,1,3
"2985",2030250,1,3,3
"2986",2030250,1,3,3
"2987",265890,3,99,3
"2988",282370,1,2,6
"2989",282370,1,2,6
"2990",174002,1,2,3
"2991",174002,1,2,3
"2992",514167,1,2,3
"2993",608889,9,1,7
"2994",608889,9,1,7
"2995",608889,9,1,7
"2996",366000,1,99,7
"2997",366000,1,99,7
"2998",366000,1,99,7
"2999",366000,1,99,7
"3000",176123,1,2,4
"3001",176123,1,2,4
"3002",255190,1,2,4
"3003",255190,1,2,4
"3004",130773,3,2,7
"3005",130773,3,2,7
"3006",130773,3,2,7
"3007",130773,3,2,7
"3008",116667,1,3,4
"3009",116667,1,3,4
"3010",116667,1,3,4
"3011",1006246,9,3,3
"3012",290917,3,99,3
"3013",290917,3,99,3
"3014",136667,9,3,3
"3015",321837,3,1,6
"3016",321837,3,1,6
"3017",321837,3,1,6
"3018",1210000,1,2,2
"3019",48750,1,3,6
"3020",48750,1,3,6
"3021",48750,1,3,6
"3022",48750,1,3,6
"3023",488333,1,2,3
"3024",688333,2,1,6
"3025",459825,1,2,3
"3026",459825,1,2,3
"3027",231526,9,2,10
"3028",231526,9,2,10
"3029",231526,9,2,10
"3030",88194,9,3,4
"3031",88194,9,3,4
"3032",88194,9,3,4
"3033",1537333,9,99,4
"3034",675000,9,1,4
"3035",675000,9,1,4
"3036",110160,1,7,13
"3037",110160,1,7,13
"3038",110160,1,7,13
"3039",110160,1,7,13
"3040",110160,1,7,13
"3041",110160,1,7,13
"3042",110160,1,7,13
"3043",110160,1,7,13
"3044",110160,1,7,13
"3045",110160,1,7,13
"3046",110160,1,7,13
"3047",110160,1,7,13
"3048",246833,2,2,5
"3049",246833,2,2,5
"3050",246833,2,2,5
"3051",87500,1,2,5
"3052",87500,1,2,5
"3053",87500,1,2,5
"3054",87500,1,2,5
"3055",588296,1,1,5
"3056",7917,2,1,4
"3057",1562222,1,3,4
"3058",1562222,1,3,4
"3059",1562222,1,3,4
"3060",140598,3,2,8
"3061",140598,3,2,8
"3062",140598,3,2,8
"3063",140598,3,2,8
"3064",140598,3,2,8
"3065",106945,9,99,8
"3066",106945,9,99,8
"3067",106945,9,99,8
"3068",58334,2,2,4
"3069",58334,2,2,4
"3070",288302,1,99,4
"3071",288302,1,99,4
"3072",646389,1,3,5
"3073",646389,1,3,5
"3074",646389,1,3,5
"3075",393874,1,3,5
"3076",306706,1,4,6
"3077",306706,1,4,6
"3078",306706,1,4,6
"3079",306706,1,4,6
"3080",498125,3,2,6
"3081",498125,3,2,6
"3082",498125,3,2,6
"3083",498125,3,2,6
"3084",277148,1,99,6
"3085",277148,1,99,6
"3086",327084,1,1,6
"3087",327084,1,1,6
"3088",891209,1,1,4
"3089",891209,1,1,4
"3090",828056,1,3,4
"3091",828056,1,3,4
"3092",828056,1,3,4
"3093",3e+06,2,1,3
"3094",808333,2,1,3
"3095",369486,1,2,3
"3096",369486,1,2,3
"3097",236990,3,2,3
"3098",236990,3,2,3
"3099",308472,9,2,5
"3100",308472,9,2,5
"3101",308472,9,2,5
"3102",308472,9,2,5
"3103",354475,3,1,4
"3104",354475,3,1,4
"3105",250000,3,2,10
"3106",250000,3,2,10
"3107",577000,2,2,3
"3108",577000,2,2,3
"3109",314167,9,1,5
"3110",314167,9,1,5
"3111",513608,1,3,4
"3112",513608,1,3,4
"3113",840417,1,2,6
"3114",840417,1,2,6
"3115",86563,1,3,5
"3116",86563,1,3,5
"3117",86563,1,3,5
"3118",86563,1,3,5
"3119",385028,1,1,5
"3120",365500,1,2,5
"3121",365500,1,2,5
"3122",202568,3,3,6
"3123",202568,3,3,6
"3124",202568,3,3,6
"3125",202568,3,3,6
"3126",563750,2,99,6
"3127",563750,2,99,6
"3128",173058,1,1,6
"3129",173058,1,1,6
"3130",691667,1,1,2
"3131",1149584,1,2,4
"3132",1149584,1,2,4
"3133",1332917,1,1,3
"3134",1332917,1,1,3
"3135",162952,9,0,6
"3136",162952,9,0,6
"3137",162952,9,0,6
"3138",220584,1,99,6
"3139",220584,1,99,6
"3140",220584,1,99,6
"3141",177408,2,3,2
"3142",397479,1,2,4
"3143",397479,1,2,4
"3144",566917,1,2,6
"3145",555375,1,99,6
"3146",555375,1,99,6
"3147",721667,2,1,4
"3148",359384,1,2,3
"3149",359384,1,2,3
"3150",436597,1,1,3
"3151",561565,1,3,4
"3152",173333,3,99,4
"3153",173333,3,99,4
"3154",173333,3,99,4
"3155",117413,2,1,8
"3156",117413,2,1,8
"3157",117413,2,1,8
"3158",364500,2,3,2
"3159",0,2,1,2
"3160",280000,1,3,4
"3161",280000,1,3,4
"3162",280000,1,3,4
"3163",353639,2,2,6
"3164",353639,2,2,6
"3165",148735,3,3,9
"3166",148735,3,3,9
"3167",148735,3,3,9
"3168",148735,3,3,9
"3169",148735,3,3,9
"3170",148735,3,3,9
"3171",262084,3,2,5
"3172",262084,3,2,5
"3173",185895,3,1,4
"3174",185895,3,1,4
"3175",509715,1,2,4
"3176",485334,1,1,2
"3177",270000,2,3,2
"3178",307708,1,2,6
"3179",307708,1,2,6
"3180",307708,1,2,6
"3181",307708,1,2,6
"3182",202674,3,1,6
"3183",202674,3,1,6
"3184",202674,3,1,6
"3185",137639,1,2,6
"3186",137639,1,2,6
"3187",137639,1,2,6
"3188",223750,3,2,4
"3189",223750,3,2,4
"3190",354045,1,99,4
"3191",354045,1,99,4
"3192",333114,3,1,5
"3193",333114,3,1,5
"3194",156219,3,99,5
"3195",156219,3,99,5
"3196",156219,3,99,5
"3197",321205,1,2,7
"3198",321205,1,2,7
"3199",321205,1,2,7
"3200",321205,1,2,7
"3201",476517,1,1,2
"3202",267073,1,2,7
"3203",267073,1,2,7
"3204",267073,1,2,7
"3205",267073,1,2,7
"3206",706000,2,1,3
"3207",3462708,3,1,4
"3208",3462708,3,1,4
"3209",171139,3,1,5
"3210",171139,3,1,5
"3211",171139,3,1,5
"3212",378667,1,2,7
"3213",378667,1,2,7
"3214",378667,1,2,7
"3215",168788,3,99,7
"3216",168788,3,99,7
"3217",168788,3,99,7
"3218",168788,3,99,7
"3219",85417,1,3,5
"3220",85417,1,3,5
"3221",85417,1,3,5
"3222",193289,2,1,6
"3223",193289,2,1,6
"3224",193289,2,1,6
"3225",804181,3,1,6
"3226",348750,9,2,3
"3227",348750,9,2,3
"3228",315000,2,2,2
"3229",1398568,9,2,3
"3230",2338046,1,1,2
"3231",1e+06,1,5,4
"3232",1e+06,1,5,4
"3233",1e+05,1,3,3
"3234",1e+05,1,3,3
"3235",324003,1,1,2
"3236",1614500,1,1,5
"3237",1614500,1,1,5
"3238",468833,2,2,3
"3239",468833,2,2,3
"3240",329021,1,1,3
"3241",329021,1,1,3
"3242",1190834,3,0,2
"3243",712500,9,2,4
"3244",712500,9,2,4
"3245",1662501,1,99,4
"3246",1662501,1,99,4
"3247",808333,2,1,3
"3248",725917,1,1,8
"3249",206193,1,3,5
"3250",206193,1,3,5
"3251",206193,1,3,5
"3252",475000,1,99,5
"3253",475000,1,99,5
"3254",125655,2,1,3
"3255",125655,2,1,3
"3256",264000,1,3,3
"3257",264000,1,3,3
"3258",728500,1,2,3
"3259",728500,1,2,3
"3260",597500,3,1,5
"3261",214500,1,4,8
"3262",214500,1,4,8
"3263",214500,1,4,8
"3264",214500,1,4,8
"3265",2433334,1,1,2
"3266",45625,2,3,3
"3267",45625,2,3,3
"3268",275000,1,3,3
"3269",275000,1,3,3
"3270",845000,2,1,4
"3271",845000,2,1,4
"3272",307500,2,1,2
"3273",375000,2,1,2
"3274",108166,2,1,2
"3275",350000,2,1,2
"3276",235478,1,3,4
"3277",235478,1,3,4
"3278",235478,1,3,4
